datetime,open,high,low,close,volume
2025-04-09 10:00:00,1.0004,1.0005,1.0004,1.0005,26746548.0
2025-04-09 11:00:00,1.0004,1.0005,1.0004,1.0004,47207014.0
2025-04-09 12:00:00,1.0004,1.0006,1.0004,1.0006,51508475.0
2025-04-09 13:00:00,1.0006,1.0009,1.0005,1.0007,139791721.0
2025-04-09 14:00:00,1.0008,1.0008,1.0006,1.0007,132855001.0
2025-04-09 15:00:00,1.0008,1.0009,1.0007,1.0008,115146241.0
2025-04-09 16:00:00,1.0008,1.0008,1.0007,1.0008,23270099.0
2025-04-09 17:00:00,1.0008,1.0008,1.0006,1.0006,157648443.0
2025-04-09 18:00:00,1.0007,1.0007,1.0002,1.0004,214397922.0
2025-04-09 19:00:00,1.0004,1.0005,1.0003,1.0004,83537665.0
2025-04-09 20:00:00,1.0004,1.0005,1.0003,1.0003,58629138.0
2025-04-09 21:00:00,1.0003,1.0004,1.0002,1.0003,49217221.0
2025-04-09 22:00:00,1.0002,1.0003,1.0001,1.0001,58325980.0
2025-04-09 23:00:00,1.0001,1.0003,1.0001,1.0002,22036391.0
2025-04-10 00:00:00,1.0003,1.0003,1.0002,1.0003,20591920.0
2025-04-10 01:00:00,1.0003,1.0004,1.0002,1.0003,37406702.0
2025-04-10 02:00:00,1.0003,1.0004,1.0003,1.0004,30625186.0
2025-04-10 03:00:00,1.0004,1.0004,1.0003,1.0003,24653153.0
2025-04-10 04:00:00,1.0003,1.0004,1.0003,1.0003,13678151.0
2025-04-10 05:00:00,1.0004,1.0004,1.0003,1.0004,28632918.0
2025-04-10 06:00:00,1.0004,1.0004,1.0002,1.0003,73119942.0
2025-04-10 07:00:00,1.0002,1.0003,1.0002,1.0003,31630545.0
2025-04-10 08:00:00,1.0002,1.0003,1.0002,1.0003,39520996.0
2025-04-10 09:00:00,1.0002,1.0003,1.0002,1.0002,17636710.0
2025-04-10 10:00:00,1.0003,1.0008,1.0002,1.0006,356001013.0
2025-04-10 11:00:00,1.0006,1.0007,1.0006,1.0006,46050906.0
2025-04-10 12:00:00,1.0006,1.0007,1.0005,1.0005,94596556.0
2025-04-10 13:00:00,1.0005,1.0006,1.0004,1.0005,134309942.0
2025-04-10 14:00:00,1.0006,1.0006,1.0005,1.0006,93705139.0
2025-04-10 15:00:00,1.0005,1.0007,1.0005,1.0007,189753364.0
2025-04-10 16:00:00,1.0006,1.0007,1.0006,1.0007,72568203.0
2025-04-10 17:00:00,1.0007,1.0007,1.0006,1.0006,29856233.0
2025-04-10 18:00:00,1.0006,1.0007,1.0005,1.0006,47398953.0
2025-04-10 19:00:00,1.0006,1.0007,1.0005,1.0007,38160120.0
2025-04-10 20:00:00,1.0007,1.0007,1.0004,1.0006,132607094.0
2025-04-10 21:00:00,1.0006,1.0006,1.0005,1.0005,18659216.0
2025-04-10 22:00:00,1.0006,1.0006,1.0005,1.0005,13891676.0
2025-04-10 23:00:00,1.0005,1.0007,1.0005,1.0007,45598278.0
2025-04-11 00:00:00,1.0006,1.0008,1.0006,1.0007,65585568.0
2025-04-11 01:00:00,1.0007,1.0008,1.0006,1.0006,93612470.0
2025-04-11 02:00:00,1.0006,1.0008,1.0006,1.0007,38057804.0
2025-04-11 03:00:00,1.0006,1.0007,1.0006,1.0006,23161649.0
2025-04-11 04:00:00,1.0006,1.0008,1.0006,1.0006,42918113.0
2025-04-11 05:00:00,1.0006,1.0008,1.0006,1.0006,46072208.0
2025-04-11 06:00:00,1.0007,1.0007,1.0006,1.0006,56309968.0
2025-04-11 07:00:00,1.0006,1.0007,1.0005,1.0006,59277856.0
2025-04-11 08:00:00,1.0005,1.0006,1.0005,1.0006,53792593.0
2025-04-11 09:00:00,1.0006,1.0006,1.0005,1.0005,32064261.0
2025-04-11 10:00:00,1.0006,1.0007,1.0005,1.0005,73055967.0
2025-04-11 11:00:00,1.0005,1.0006,1.0005,1.0006,31258302.0
2025-04-11 12:00:00,1.0005,1.0006,1.0005,1.0005,29815849.0
2025-04-11 13:00:00,1.0005,1.0006,1.0004,1.0005,66537387.0
2025-04-11 14:00:00,1.0004,1.0005,1.0004,1.0004,54845560.0
2025-04-11 15:00:00,1.0004,1.0006,1.0004,1.0004,48795734.0
2025-04-11 16:00:00,1.0004,1.0006,1.0004,1.0004,57694710.0
2025-04-11 17:00:00,1.0004,1.0005,1.0004,1.0004,39602600.0
2025-04-11 18:00:00,1.0005,1.0005,1.0004,1.0004,48280440.0
2025-04-11 19:00:00,1.0004,1.0005,1.0004,1.0004,28773453.0
2025-04-11 20:00:00,1.0004,1.0005,1.0003,1.0004,32165523.0
2025-04-11 21:00:00,1.0003,1.0005,1.0003,1.0005,28008840.0
2025-04-11 22:00:00,1.0004,1.0005,1.0004,1.0005,11896970.0
2025-04-11 23:00:00,1.0005,1.0005,1.0003,1.0004,34966964.0
2025-04-12 00:00:00,1.0005,1.0005,1.0003,1.0005,18965719.0
2025-04-12 01:00:00,1.0004,1.0005,1.0004,1.0005,11480441.0
2025-04-12 02:00:00,1.0005,1.0005,1.0004,1.0004,12701476.0
2025-04-12 03:00:00,1.0004,1.0005,1.0004,1.0005,7286203.0
2025-04-12 04:00:00,1.0004,1.0005,1.0004,1.0004,12071656.0
2025-04-12 05:00:00,1.0004,1.0005,1.0004,1.0005,12664778.0
2025-04-12 06:00:00,1.0005,1.0005,1.0004,1.0005,12180845.0
2025-04-12 07:00:00,1.0004,1.0005,1.0004,1.0005,18877961.0
2025-04-12 08:00:00,1.0004,1.0005,1.0003,1.0004,19248259.0
2025-04-12 09:00:00,1.0004,1.0004,1.0003,1.0004,9932511.0
2025-04-12 10:00:00,1.0003,1.0004,1.0003,1.0003,12438108.0
2025-04-12 11:00:00,1.0003,1.0004,1.0003,1.0003,6205071.0
2025-04-12 12:00:00,1.0004,1.0005,1.0003,1.0005,22215639.0
2025-04-12 13:00:00,1.0004,1.0005,1.0003,1.0005,33163373.0
2025-04-12 14:00:00,1.0005,1.0005,1.0003,1.0003,34716747.0
2025-04-12 15:00:00,1.0003,1.0004,1.0003,1.0004,35360456.0
2025-04-12 16:00:00,1.0004,1.0004,1.0003,1.0004,30908954.0
2025-04-12 17:00:00,1.0004,1.0004,1.0003,1.0003,17944988.0
2025-04-12 18:00:00,1.0003,1.0004,1.0002,1.0002,24559767.0
2025-04-12 19:00:00,1.0002,1.0003,1.0001,1.0002,15578555.0
2025-04-12 20:00:00,1.0002,1.0002,1.0001,1.0001,15196800.0
2025-04-12 21:00:00,1.0002,1.0002,1.0001,1.0001,12485202.0
2025-04-12 22:00:00,1.0001,1.0002,1.0001,1.0002,12553354.0
2025-04-12 23:00:00,1.0001,1.0002,1.0001,1.0001,7867352.0
2025-04-13 00:00:00,1.0001,1.0002,1.0001,1.0002,15209811.0
2025-04-13 01:00:00,1.0002,1.0003,1.0001,1.0002,23753394.0
2025-04-13 02:00:00,1.0002,1.0003,1.0001,1.0002,22563757.0
2025-04-13 03:00:00,1.0003,1.0003,1.0002,1.0002,7473924.0
2025-04-13 04:00:00,1.0002,1.0003,1.0002,1.0002,14343454.0
2025-04-13 05:00:00,1.0002,1.0003,1.0002,1.0003,17016660.0
2025-04-13 06:00:00,1.0002,1.0003,1.0001,1.0001,14178147.0
2025-04-13 07:00:00,1.0001,1.0002,1.0001,1.0002,15294664.0
2025-04-13 08:00:00,1.0001,1.0003,1.0001,1.0002,22503931.0
2025-04-13 09:00:00,1.0003,1.0003,1.0001,1.0003,24330397.0
2025-04-13 10:00:00,1.0002,1.0003,1.0002,1.0002,10677453.0
2025-04-13 11:00:00,1.0002,1.0003,1.0001,1.0002,17070108.0
2025-04-13 12:00:00,1.0001,1.0003,1.0001,1.0002,9860496.0
2025-04-13 13:00:00,1.0002,1.0004,1.0002,1.0004,48910234.0
2025-04-13 14:00:00,1.0003,1.0004,1.0003,1.0003,20295170.0
2025-04-13 15:00:00,1.0004,1.0004,1.0003,1.0004,15655539.0
2025-04-13 16:00:00,1.0003,1.0004,1.0002,1.0002,36370360.0
2025-04-13 17:00:00,1.0002,1.0003,1.0001,1.0002,44396587.0
2025-04-13 18:00:00,1.0003,1.0003,1.0001,1.0002,20302349.0
2025-04-13 19:00:00,1.0002,1.0003,1.0001,1.0002,27986086.0
2025-04-13 20:00:00,1.0002,1.0002,1.0001,1.0002,22789288.0
2025-04-13 21:00:00,1.0002,1.0003,1.0001,1.0002,25014770.0
2025-04-13 22:00:00,1.0003,1.0003,1.0002,1.0003,11149619.0
2025-04-13 23:00:00,1.0002,1.0003,1.0002,1.0003,10076839.0
