datetime,open,high,low,close,volume
2025-04-09 10:00:00,0.9988,0.9988,0.9985,0.9986,11341281.0
2025-04-09 11:00:00,0.9986,0.9986,0.9984,0.9985,11374183.0
2025-04-09 12:00:00,0.9986,0.9986,0.9981,0.9984,23713957.0
2025-04-09 13:00:00,0.9985,0.9986,0.9984,0.9985,12370110.0
2025-04-09 14:00:00,0.9986,0.9988,0.9985,0.9987,10501255.0
2025-04-09 15:00:00,0.9987,0.9989,0.9986,0.9988,11207835.0
2025-04-09 16:00:00,0.9988,0.9989,0.9987,0.9988,10152996.0
2025-04-09 17:00:00,0.9988,1.0,0.9987,0.9994,73820247.0
2025-04-09 18:00:00,0.9994,0.9995,0.9987,0.999,22749826.0
2025-04-09 19:00:00,0.9991,0.9993,0.9989,0.9991,6088564.0
2025-04-09 20:00:00,0.999,0.9991,0.9988,0.999,5666865.0
2025-04-09 21:00:00,0.9989,0.999,0.9987,0.9987,12211204.0
2025-04-09 22:00:00,0.9988,0.9988,0.9987,0.9988,7769797.0
2025-04-09 23:00:00,0.9988,0.9991,0.9987,0.999,7791958.0
2025-04-10 00:00:00,0.999,0.9991,0.9989,0.9989,5697275.0
2025-04-10 01:00:00,0.9989,0.9991,0.9989,0.9991,5145103.0
2025-04-10 02:00:00,0.999,0.9992,0.9989,0.999,8526616.0
2025-04-10 03:00:00,0.9989,0.999,0.9985,0.9988,25889647.0
2025-04-10 04:00:00,0.9987,0.9989,0.9987,0.9988,6176654.0
2025-04-10 05:00:00,0.9988,0.999,0.9988,0.9988,4405718.0
2025-04-10 06:00:00,0.9989,0.9989,0.9987,0.9987,5706195.0
2025-04-10 07:00:00,0.9988,0.9989,0.9987,0.9987,12847249.0
2025-04-10 08:00:00,0.9987,0.9988,0.9986,0.9986,3400046.0
2025-04-10 09:00:00,0.9986,0.9987,0.9985,0.9987,8922951.0
2025-04-10 10:00:00,0.9987,1.0007,0.9986,0.9994,106581442.0
2025-04-10 11:00:00,0.9994,0.9997,0.9993,0.9996,19665814.0
