datetime,open,high,low,close,volume
2025-04-09 10:00:00,1479.56,1496.55,1472.9,1486.45,36923.9643
2025-04-09 11:00:00,1486.45,1486.84,1445.07,1455.33,133016.6563
2025-04-09 12:00:00,1455.33,1469.43,1440.2,1461.81,48497.7107
2025-04-09 13:00:00,1461.8,1499.24,1455.42,1487.53,95695.3053
2025-04-09 14:00:00,1487.52,1501.27,1469.73,1470.96,79667.2154
2025-04-09 15:00:00,1470.95,1496.8,1469.36,1485.26,50399.8678
2025-04-09 16:00:00,1485.26,1509.3,1481.97,1502.62,58871.8048
2025-04-09 17:00:00,1502.63,1640.0,1485.74,1632.94,420288.9674
2025-04-09 18:00:00,1632.83,1673.29,1613.33,1628.11,200776.8044
2025-04-09 19:00:00,1628.11,1647.15,1623.56,1640.92,48467.6616
2025-04-09 20:00:00,1640.93,1678.9,1640.56,1673.63,55801.4496
2025-04-09 21:00:00,1673.63,1689.0,1661.17,1671.64,53882.9105
2025-04-09 22:00:00,1671.64,1684.35,1666.27,1671.17,25711.4797
2025-04-09 23:00:00,1671.16,1674.58,1655.72,1669.51,24943.9348
2025-04-10 00:00:00,1669.51,1669.85,1634.16,1646.48,38017.9836
2025-04-10 01:00:00,1646.47,1651.61,1628.79,1637.95,22846.6849
2025-04-10 02:00:00,1637.96,1646.25,1629.44,1632.99,20214.3767
2025-04-10 03:00:00,1632.99,1636.14,1601.76,1617.01,45318.3567
2025-04-10 04:00:00,1617.0,1620.78,1605.79,1619.63,20533.3088
2025-04-10 05:00:00,1619.63,1626.14,1614.32,1617.08,25444.34
2025-04-10 06:00:00,1617.09,1622.95,1606.41,1616.34,17069.5031
2025-04-10 07:00:00,1616.34,1620.61,1583.31,1595.81,41549.872
2025-04-10 08:00:00,1595.81,1598.87,1583.4,1592.71,25752.127
2025-04-10 09:00:00,1592.71,1606.86,1586.28,1604.0,27435.1648
2025-04-10 10:00:00,1604.0,1605.99,1588.0,1594.87,16798.8898
2025-04-10 11:00:00,1594.88,1596.96,1581.36,1594.81,17147.944
2025-04-10 12:00:00,1594.8,1640.0,1582.05,1593.31,86013.1289
2025-04-10 13:00:00,1593.31,1596.49,1560.52,1568.77,60559.5547
2025-04-10 14:00:00,1568.77,1584.53,1556.53,1565.48,45944.3448
2025-04-10 15:00:00,1565.47,1567.7,1483.6,1495.98,133306.8745
2025-04-10 16:00:00,1495.97,1513.8,1471.02,1510.73,92596.5246
2025-04-10 17:00:00,1510.73,1520.18,1487.78,1511.56,55987.9948
2025-04-10 18:00:00,1511.57,1523.0,1507.42,1518.72,27548.1298
2025-04-10 19:00:00,1518.72,1532.2,1510.73,1514.67,30478.9053
2025-04-10 20:00:00,1514.6,1533.7,1514.16,1531.28,19005.9513
2025-04-10 21:00:00,1531.28,1533.33,1519.34,1524.9,14623.5186
2025-04-10 22:00:00,1524.9,1532.81,1520.89,1524.85,11752.2428
2025-04-10 23:00:00,1524.84,1528.54,1514.48,1522.25,15909.6719
2025-04-11 00:00:00,1522.24,1529.29,1504.63,1508.4,26067.5758
2025-04-11 01:00:00,1508.4,1548.05,1507.05,1543.13,30767.8738
2025-04-11 02:00:00,1543.14,1550.6,1533.48,1534.57,19092.0629
2025-04-11 03:00:00,1534.57,1546.23,1534.57,1544.61,18130.8544
2025-04-11 04:00:00,1544.61,1558.42,1542.73,1547.49,19229.7172
2025-04-11 05:00:00,1547.49,1553.18,1541.04,1549.19,14613.0621
2025-04-11 06:00:00,1549.19,1562.8,1549.19,1552.64,17267.9764
2025-04-11 07:00:00,1552.65,1558.47,1546.88,1553.04,18073.2862
2025-04-11 08:00:00,1553.05,1572.42,1538.14,1551.55,50201.9481
2025-04-11 09:00:00,1551.55,1570.93,1544.68,1564.0,27238.6956
2025-04-11 10:00:00,1563.99,1585.0,1554.29,1568.39,38493.3251
2025-04-11 11:00:00,1568.39,1575.35,1555.68,1558.79,23248.3807
2025-04-11 12:00:00,1558.8,1575.26,1553.81,1558.2,30243.0152
2025-04-11 13:00:00,1558.15,1581.44,1549.85,1570.61,47293.3871
2025-04-11 14:00:00,1570.61,1570.61,1541.48,1556.47,46340.9817
2025-04-11 15:00:00,1556.47,1570.62,1553.87,1565.44,24878.1505
2025-04-11 16:00:00,1565.44,1573.52,1555.87,1565.78,15568.1088
2025-04-11 17:00:00,1565.78,1591.47,1563.34,1580.11,33953.3238
2025-04-11 18:00:00,1580.11,1582.43,1561.75,1562.27,23023.1746
2025-04-11 19:00:00,1562.27,1572.62,1562.04,1565.79,11299.517
2025-04-11 20:00:00,1565.79,1574.91,1563.02,1571.36,8201.7645
2025-04-11 21:00:00,1571.36,1586.97,1565.49,1573.06,17693.1545
2025-04-11 22:00:00,1573.06,1575.6,1565.69,1566.38,8022.2896
2025-04-11 23:00:00,1566.38,1571.08,1558.7,1566.85,9542.6927
2025-04-12 00:00:00,1566.85,1569.79,1560.89,1562.25,10490.5734
2025-04-12 01:00:00,1562.25,1564.77,1552.48,1554.68,11746.9055
2025-04-12 02:00:00,1554.67,1557.29,1546.06,1547.76,13944.9292
2025-04-12 03:00:00,1547.76,1559.6,1546.85,1554.4,12367.0709
2025-04-12 04:00:00,1554.4,1570.51,1550.5,1567.52,17831.7686
2025-04-12 05:00:00,1567.52,1572.54,1564.72,1568.56,8489.2545
2025-04-12 06:00:00,1568.57,1578.82,1568.57,1573.85,11238.9549
2025-04-12 07:00:00,1573.86,1585.23,1571.44,1582.05,11165.5868
2025-04-12 08:00:00,1582.04,1606.41,1581.0,1591.76,32189.8224
2025-04-12 09:00:00,1591.76,1602.53,1588.69,1597.5,18206.1035
2025-04-12 10:00:00,1597.51,1597.74,1587.8,1592.02,10879.6485
2025-04-12 11:00:00,1592.02,1598.52,1592.02,1594.06,6914.0305
2025-04-12 12:00:00,1594.06,1616.9,1590.7,1607.22,26847.4949
2025-04-12 13:00:00,1607.23,1646.99,1606.07,1638.76,55355.6255
2025-04-12 14:00:00,1638.75,1669.59,1635.48,1653.85,70836.7139
2025-04-12 15:00:00,1653.84,1667.26,1648.19,1655.87,31858.7022
2025-04-12 16:00:00,1655.88,1662.33,1637.4,1643.72,32988.522
2025-04-12 17:00:00,1643.72,1647.15,1628.24,1633.82,31276.5954
2025-04-12 18:00:00,1633.82,1654.89,1633.34,1650.66,18947.3243
2025-04-12 19:00:00,1650.67,1651.46,1634.85,1642.63,13433.0303
2025-04-12 20:00:00,1642.64,1659.93,1641.24,1649.24,22692.0805
2025-04-12 21:00:00,1649.24,1654.94,1645.57,1647.35,13088.6442
2025-04-12 22:00:00,1647.35,1656.34,1647.34,1649.85,9814.4367
2025-04-12 23:00:00,1649.85,1652.0,1642.95,1644.18,9264.0847
2025-04-13 00:00:00,1644.19,1649.49,1634.77,1642.1,13731.7489
2025-04-13 01:00:00,1642.09,1649.75,1609.09,1617.11,24993.8303
2025-04-13 02:00:00,1617.11,1628.44,1606.55,1625.4,24604.6817
2025-04-13 03:00:00,1625.41,1629.23,1621.61,1624.53,12047.0173
2025-04-13 04:00:00,1624.52,1624.66,1602.71,1609.0,21497.8109
2025-04-13 05:00:00,1608.99,1613.52,1597.47,1609.28,18123.4223
2025-04-13 06:00:00,1609.29,1623.32,1607.89,1616.99,9954.2754
2025-04-13 07:00:00,1616.99,1621.41,1610.96,1613.5,7664.784
2025-04-13 08:00:00,1613.51,1621.94,1608.8,1620.6,9737.6111
2025-04-13 09:00:00,1620.6,1627.81,1617.04,1627.14,10629.195
2025-04-13 10:00:00,1627.15,1628.2,1612.06,1617.92,15551.477
2025-04-13 11:00:00,1617.92,1618.86,1592.58,1604.28,36618.7234
2025-04-13 12:00:00,1604.29,1609.3,1599.93,1603.04,18631.8549
2025-04-13 13:00:00,1603.04,1607.8,1566.11,1574.26,41048.1573
2025-04-13 14:00:00,1574.27,1589.4,1568.37,1586.01,32098.669
2025-04-13 15:00:00,1586.01,1588.61,1579.73,1586.62,15529.9185
2025-04-13 16:00:00,1586.61,1602.45,1586.38,1595.69,23560.7006
2025-04-13 17:00:00,1595.7,1649.04,1594.25,1636.77,60020.6437
2025-04-13 18:00:00,1636.77,1647.18,1626.22,1629.96,24631.7614
2025-04-13 19:00:00,1629.97,1630.16,1562.01,1590.25,65289.8421
2025-04-13 20:00:00,1590.25,1617.08,1584.14,1590.76,36994.7641
2025-04-13 21:00:00,1590.76,1603.0,1572.24,1593.84,30282.5616
2025-04-13 22:00:00,1593.83,1599.9,1583.68,1586.17,15840.3287
2025-04-13 23:00:00,1586.18,1600.26,1581.78,1597.76,11052.8353
2025-04-14 00:00:00,1597.76,1633.98,1595.56,1611.85,37744.6452
2025-04-14 01:00:00,1611.85,1622.58,1609.09,1617.34,13380.2713
2025-04-14 02:00:00,1617.34,1660.32,1614.43,1635.44,54996.7326
2025-04-14 03:00:00,1635.44,1637.68,1625.85,1629.59,20711.7097
2025-04-14 04:00:00,1629.6,1642.19,1627.67,1636.52,16817.9083
2025-04-14 05:00:00,1636.53,1640.16,1620.65,1624.38,18804.0505
2025-04-14 06:00:00,1624.38,1628.04,1614.56,1623.77,15259.5954
2025-04-14 07:00:00,1623.76,1636.4,1612.63,1635.57,18010.9207
2025-04-14 08:00:00,1635.58,1642.12,1629.34,1638.28,13917.141
2025-04-14 09:00:00,1638.27,1645.24,1631.24,1641.34,15176.7137
2025-04-14 10:00:00,1641.34,1684.9,1639.09,1678.83,59770.4854
2025-04-14 11:00:00,1678.84,1691.5,1671.57,1675.32,51617.2419
2025-04-14 12:00:00,1675.32,1678.23,1666.0,1677.73,20302.7561
2025-04-14 13:00:00,1677.73,1680.61,1648.17,1658.38,36620.6612
2025-04-14 14:00:00,1658.39,1689.59,1655.06,1673.4,32598.7217
2025-04-14 15:00:00,1673.4,1675.0,1619.34,1627.93,67775.6069
2025-04-14 16:00:00,1627.94,1636.79,1615.0,1627.96,37425.523
2025-04-14 17:00:00,1627.95,1649.52,1627.08,1648.11,34351.2676
2025-04-14 18:00:00,1648.12,1651.51,1635.21,1640.45,17998.5746
2025-04-14 19:00:00,1640.45,1647.37,1631.49,1636.58,15263.9777
2025-04-14 20:00:00,1636.58,1638.18,1626.72,1635.18,9825.9329
2025-04-14 21:00:00,1635.19,1635.62,1606.01,1624.63,17034.8349
2025-04-14 22:00:00,1624.64,1625.12,1614.33,1621.05,10090.2154
2025-04-14 23:00:00,1621.06,1629.35,1618.3,1623.77,10434.6542
2025-04-15 00:00:00,1623.78,1634.38,1614.8,1631.09,16889.1951
2025-04-15 01:00:00,1631.09,1637.88,1615.65,1634.3,17936.8803
2025-04-15 02:00:00,1634.3,1637.99,1617.1,1631.72,15645.435
2025-04-15 03:00:00,1631.72,1643.7,1627.51,1637.89,16121.932
2025-04-15 04:00:00,1637.9,1641.39,1632.06,1639.25,10521.3169
2025-04-15 05:00:00,1639.24,1648.47,1639.0,1639.03,18842.9663
2025-04-15 06:00:00,1639.02,1643.09,1633.94,1636.75,10781.8166
2025-04-15 07:00:00,1636.74,1647.03,1636.4,1644.84,9626.7018
2025-04-15 08:00:00,1644.83,1647.45,1638.8,1641.07,12965.5215
2025-04-15 09:00:00,1641.06,1651.96,1634.91,1648.59,18019.1677
2025-04-15 10:00:00,1648.59,1651.46,1626.29,1633.11,24005.8439
2025-04-15 11:00:00,1633.11,1633.36,1622.47,1632.05,16983.6226
2025-04-15 12:00:00,1632.06,1642.9,1629.06,1641.94,15348.4079
2025-04-15 13:00:00,1641.94,1661.21,1620.5,1629.0,62847.1534
2025-04-15 14:00:00,1629.01,1637.2,1601.36,1620.57,68186.2912
2025-04-15 15:00:00,1620.57,1631.4,1612.01,1621.02,21421.966
2025-04-15 16:00:00,1621.01,1627.99,1619.0,1622.56,11936.7438
2025-04-15 17:00:00,1622.57,1626.92,1612.96,1616.03,15356.7422
2025-04-15 18:00:00,1616.04,1619.04,1604.34,1610.49,19021.7588
2025-04-15 19:00:00,1610.48,1613.12,1597.17,1606.96,18561.3152
2025-04-15 20:00:00,1606.95,1614.78,1586.35,1594.94,19728.2371
2025-04-15 21:00:00,1594.94,1605.91,1589.8,1603.65,10600.0953
2025-04-15 22:00:00,1603.64,1603.8,1583.12,1590.89,12769.9427
2025-04-15 23:00:00,1590.88,1597.68,1585.42,1588.78,12059.8382
2025-04-16 00:00:00,1588.77,1595.08,1576.5,1581.1,20395.6199
2025-04-16 01:00:00,1581.1,1600.8,1578.83,1596.69,14257.4116
2025-04-16 02:00:00,1596.69,1604.4,1593.0,1598.59,11044.005
2025-04-16 03:00:00,1598.6,1601.0,1589.04,1591.04,8028.2243
2025-04-16 04:00:00,1591.04,1593.66,1577.0,1587.25,17218.8889
2025-04-16 05:00:00,1587.25,1592.93,1551.18,1569.36,51562.8945
2025-04-16 06:00:00,1569.35,1579.99,1566.6,1576.48,16328.5973
2025-04-16 07:00:00,1576.48,1579.15,1563.0,1564.28,12902.4428
2025-04-16 08:00:00,1564.28,1583.48,1556.7,1575.49,25362.7748
2025-04-16 09:00:00,1575.49,1579.64,1567.54,1568.46,10274.6448
