datetime,open,high,low,close,volume
2025-04-09 10:00:00,0.4678,0.4721,0.4643,0.4697,1844285.4
2025-04-09 11:00:00,0.4699,0.47,0.4555,0.4617,5839346.8
2025-04-09 12:00:00,0.4616,0.4622,0.4528,0.4605,1963223.6
2025-04-09 13:00:00,0.4605,0.4888,0.459,0.4807,9120669.8
2025-04-09 14:00:00,0.4808,0.4885,0.4688,0.4692,3869835.4
2025-04-09 15:00:00,0.4691,0.4812,0.469,0.4754,2326827.9
2025-04-09 16:00:00,0.4754,0.4861,0.4739,0.4842,3117106.7
2025-04-09 17:00:00,0.4842,0.5393,0.4812,0.534,16360425.8
2025-04-09 18:00:00,0.5338,0.5387,0.517,0.5184,7849683.8
2025-04-09 19:00:00,0.5184,0.5308,0.5177,0.5276,4049322.4
2025-04-09 20:00:00,0.5277,0.5339,0.5233,0.5331,3092599.5
2025-04-09 21:00:00,0.5332,0.5369,0.5262,0.5286,4454225.8
2025-04-09 22:00:00,0.5286,0.5339,0.5242,0.5286,3565721.2
2025-04-09 23:00:00,0.5287,0.5296,0.5193,0.5215,2722919.5
2025-04-10 00:00:00,0.5215,0.5228,0.512,0.5173,2857922.7
2025-04-10 01:00:00,0.5168,0.5183,0.5068,0.5078,2528616.0
2025-04-10 02:00:00,0.5077,0.5126,0.507,0.5104,1676727.8
2025-04-10 03:00:00,0.5104,0.511,0.4995,0.5048,3223979.9
2025-04-10 04:00:00,0.5049,0.5078,0.4981,0.5058,2038696.1
2025-04-10 05:00:00,0.5057,0.5101,0.5041,0.507,2264621.9
2025-04-10 06:00:00,0.507,0.5113,0.5048,0.5092,1592385.2
2025-04-10 07:00:00,0.5092,0.5111,0.4999,0.5033,1554454.6
2025-04-10 08:00:00,0.5033,0.5054,0.4989,0.503,1369446.6
2025-04-10 09:00:00,0.503,0.513,0.5002,0.5115,2996674.2
2025-04-10 10:00:00,0.5116,0.5127,0.507,0.5119,3085142.3
2025-04-10 11:00:00,0.512,0.5128,0.5063,0.5096,1396572.5
2025-04-10 12:00:00,0.5095,0.5274,0.5081,0.5178,10066706.5
2025-04-10 13:00:00,0.5179,0.5252,0.5091,0.5096,4233935.2
2025-04-10 14:00:00,0.5096,0.5282,0.5071,0.5178,4728252.8
2025-04-10 15:00:00,0.5178,0.5188,0.497,0.4995,6773367.8
2025-04-10 16:00:00,0.4995,0.5075,0.4959,0.5017,3935807.2
2025-04-10 17:00:00,0.5017,0.5073,0.4984,0.5029,2789697.7
2025-04-10 18:00:00,0.5028,0.5089,0.4998,0.5039,1449880.0
2025-04-10 19:00:00,0.5038,0.5125,0.4998,0.5072,1305983.9
2025-04-10 20:00:00,0.5073,0.5324,0.5067,0.5252,5006262.8
2025-04-10 21:00:00,0.5251,0.5366,0.5239,0.5313,3760076.9
2025-04-10 22:00:00,0.5313,0.5454,0.5313,0.5364,4586398.5
2025-04-10 23:00:00,0.5364,0.5648,0.5343,0.5594,5331937.1
2025-04-11 00:00:00,0.5592,0.5809,0.5545,0.5667,10579190.0
2025-04-11 01:00:00,0.5666,0.5836,0.5645,0.581,6832180.4
2025-04-11 02:00:00,0.581,0.6022,0.5764,0.5913,9780740.2
2025-04-11 03:00:00,0.5915,0.6124,0.5882,0.5952,7039511.4
2025-04-11 04:00:00,0.595,0.603,0.5892,0.5981,3675466.7
2025-04-11 05:00:00,0.598,0.6045,0.5928,0.6024,4449124.0
2025-04-11 06:00:00,0.6025,0.6058,0.5934,0.603,4704206.8
2025-04-11 07:00:00,0.603,0.604,0.5906,0.5945,8273492.2
2025-04-11 08:00:00,0.5946,0.603,0.5896,0.6013,5703599.4
2025-04-11 09:00:00,0.6012,0.6261,0.5971,0.6191,10039213.9
2025-04-11 10:00:00,0.619,0.6275,0.6082,0.6259,6823203.5
2025-04-11 11:00:00,0.6258,0.634,0.6125,0.6144,7441459.4
2025-04-11 12:00:00,0.6142,0.6285,0.6095,0.6209,5709479.3
2025-04-11 13:00:00,0.6208,0.6246,0.6049,0.6205,6268002.5
2025-04-11 14:00:00,0.6204,0.6204,0.6047,0.6123,5824217.8
2025-04-11 15:00:00,0.6122,0.6215,0.6076,0.6141,3545210.7
2025-04-11 16:00:00,0.6143,0.6186,0.6087,0.6128,3066280.1
2025-04-11 17:00:00,0.6127,0.625,0.6099,0.6211,6170562.6
2025-04-11 18:00:00,0.6212,0.6297,0.6135,0.6214,4277256.6
2025-04-11 19:00:00,0.6215,0.6312,0.6215,0.6274,2704563.6
2025-04-11 20:00:00,0.6273,0.6285,0.612,0.6135,2952368.2
2025-04-11 21:00:00,0.6134,0.6182,0.6084,0.6159,2237400.1
2025-04-11 22:00:00,0.6159,0.6165,0.5977,0.6029,3801404.2
2025-04-11 23:00:00,0.603,0.608,0.6014,0.6066,2501245.4
2025-04-12 00:00:00,0.6064,0.6092,0.6011,0.6045,1961321.1
