datetime,open,high,low,close,volume
2025-04-09 10:00:00,559.2,559.48,556.2,558.08,5430.712
2025-04-09 11:00:00,558.09,558.11,548.97,550.34,18519.856
2025-04-09 12:00:00,550.34,556.2,548.9,554.7,7432.524
2025-04-09 13:00:00,554.7,562.92,554.4,561.23,14472.563
2025-04-09 14:00:00,561.23,563.6,559.1,559.43,13233.06
2025-04-09 15:00:00,559.43,563.62,559.43,561.25,6107.819
2025-04-09 16:00:00,561.25,566.99,560.85,566.96,10059.774
2025-04-09 17:00:00,566.96,583.58,563.83,583.15,66217.137
2025-04-09 18:00:00,583.14,585.97,579.77,580.28,44919.018
2025-04-09 19:00:00,580.28,582.36,578.66,579.75,10418.032
2025-04-09 20:00:00,579.76,583.06,579.16,582.58,8138.685
2025-04-09 21:00:00,582.58,584.83,580.57,583.89,12177.846
2025-04-09 22:00:00,583.89,584.62,581.9,582.59,6889.7
2025-04-09 23:00:00,582.59,583.38,581.4,582.32,5974.27
2025-04-10 00:00:00,582.32,582.51,576.97,579.25,9242.775
2025-04-10 01:00:00,579.25,579.92,576.36,579.06,12059.264
2025-04-10 02:00:00,579.05,579.99,577.68,578.41,7924.288
2025-04-10 03:00:00,578.41,578.49,572.08,575.27,9694.026
2025-04-10 04:00:00,575.26,577.38,574.45,577.37,4158.057
2025-04-10 05:00:00,577.37,579.71,576.63,578.7,7069.461
2025-04-10 06:00:00,578.7,580.27,578.58,579.39,7163.086
2025-04-10 07:00:00,579.39,580.09,575.89,579.47,7636.925
2025-04-10 08:00:00,579.47,583.58,576.67,578.19,27604.692
2025-04-10 09:00:00,578.19,578.92,577.12,578.8,19133.607
2025-04-10 10:00:00,578.81,581.68,577.13,578.24,44950.346
2025-04-10 11:00:00,578.23,578.7,574.57,575.69,42344.157
2025-04-10 12:00:00,575.69,580.8,573.0,577.18,71937.1
2025-04-10 13:00:00,577.18,579.0,573.8,574.95,17530.182
2025-04-10 14:00:00,574.95,579.1,573.43,577.58,12923.135
2025-04-10 15:00:00,577.57,578.3,566.8,568.06,18785.964
2025-04-10 16:00:00,568.05,573.0,566.17,572.46,13266.314
2025-04-10 17:00:00,572.46,573.92,569.56,572.47,6232.452
2025-04-10 18:00:00,572.48,576.12,572.25,575.9,5851.286
2025-04-10 19:00:00,575.89,576.76,573.59,574.94,5614.746
2025-04-10 20:00:00,574.94,576.47,574.1,575.89,3837.608
2025-04-10 21:00:00,575.89,576.79,574.54,575.18,3855.839
2025-04-10 22:00:00,575.18,578.16,574.41,577.8,4376.15
2025-04-10 23:00:00,577.81,578.56,575.9,578.03,6028.403
2025-04-11 00:00:00,578.03,579.73,575.7,576.1,9064.545
2025-04-11 01:00:00,576.11,580.08,576.11,579.32,11064.022
2025-04-11 02:00:00,579.32,580.65,577.8,578.77,7830.294
2025-04-11 03:00:00,578.78,580.45,578.02,580.19,6764.15
2025-04-11 04:00:00,580.19,580.45,579.21,579.83,4613.67
2025-04-11 05:00:00,579.82,580.28,578.39,579.89,3742.398
2025-04-11 06:00:00,579.9,581.08,579.33,580.99,9898.957
2025-04-11 07:00:00,581.0,582.36,580.16,581.46,6476.042
2025-04-11 08:00:00,581.46,583.73,579.33,580.03,10436.316
2025-04-11 09:00:00,580.03,582.99,579.43,582.99,5610.776
2025-04-11 10:00:00,582.99,584.98,581.79,584.67,7721.877
2025-04-11 11:00:00,584.66,585.12,582.45,583.12,7487.81
2025-04-11 12:00:00,583.13,584.26,581.8,582.17,6361.993
2025-04-11 13:00:00,582.16,585.93,581.0,585.17,9582.614
2025-04-11 14:00:00,585.16,585.54,580.29,584.02,14826.507
2025-04-11 15:00:00,584.02,585.8,583.51,585.28,7662.445
2025-04-11 16:00:00,585.28,586.87,583.83,586.78,8027.225
